,CHSI_County_Name,CHSI_State_Name,Population_Size,Obesity,No_Exercise,Few_Fruit_Veg,Poverty,No_HS_Diploma,Major_Depression,Diabetes,Non-White,Uninsured,High_Blood_Pres
2846,Fairfax,Virginia,1006529,15.1,14.6,71.5,5.8,6.192071962159063,5.532379096876493,3.6,27.5,11.893547031431781,19.4
2847,Fauquier,Virginia,64997,22.2,22.2,67.8,5.8,10.320476329676755,5.617182331492223,7.5,11.5,7.311106666461529,32.6
2850,Franklin,Virginia,50345,29.2,20.9,83.5,11.5,19.4795908233191,5.833747144701559,7.5,9.799999999999997,10.225444433409475,25.0
2851,Frederick,Virginia,69123,21.2,19.4,70.9,6.7,14.276000752282163,5.61318229822201,8.6,5.799999999999997,7.887389146883092,20.7
2858,Halifax,Virginia,36284,32.0,31.8,77.7,16.3,25.17087421452982,5.7325542939036485,11.7,39.0,13.24826369749752,42.4
2859,Hanover,Virginia,97426,21.7,18.0,72.8,5.3,8.87340135076879,5.5878307638618026,5.8,11.900000000000006,6.897542750395172,23.1
2860,Henrico,Virginia,280581,22.7,22.2,72.1,7.9,9.028765311977645,5.595175724657051,5.7,33.900000000000006,8.946792548319381,24.0
2861,Henry,Virginia,56501,22.6,29.7,83.9,13.5,24.90044423992496,5.83706483071096,8.9,24.0,14.295322206686608,27.3
2863,Isle of Wight,Virginia,33417,28.1,22.5,77.8,9.3,16.25819193823503,5.7276236646018495,6.3,26.200000000000003,9.198910734057515,22.4
2870,Loudoun,Virginia,255518,17.5,11.5,76.4,3.7,4.7159104250972534,5.283385123552939,2.7,21.799999999999997,8.636182186773535,14.6
2875,Mecklenburg,Virginia,32529,26.4,32.6,84.4,15.3,23.071720618525006,5.859387008515479,7.4,39.1,14.411755664176582,27.3
2877,Montgomery,Virginia,84303,23.6,16.9,77.0,15.1,8.923763092653878,5.881166743769498,4.6,10.200000000000003,10.930809105251296,17.1
2886,Pittsylvania,Virginia,61854,30.9,32.0,80.1,12.4,22.971836906263135,5.797523199793061,10.6,24.799999999999997,10.883693859734214,32.2
2890,Prince William,Virginia,348588,23.5,21.9,71.8,6.1,6.817790629625804,5.228521922728264,7.3,29.900000000000006,10.221235383891585,24.0
2891,Pulaski,Virginia,35081,31.9,40.2,80.4,13.0,18.67107551096035,5.9547903423505595,8.3,7.400000000000006,10.472905561415011,34.9
2894,Roanoke,Virginia,88172,19.2,20.3,70.3,6.9,9.918114594202242,5.805697953999002,9.4,7.599999999999994,6.414734836456018,30.9
2896,Rockingham,Virginia,71251,20.9,26.5,72.1,9.0,18.46009178818543,5.65465747849153,4.1,2.799999999999997,9.73319672706348,24.2
2897,Russell,Virginia,28949,29.8,29.9,76.9,16.7,26.69176828215137,5.875850633873363,7.7,1.2999999999999972,13.613596324570798,36.3
2902,Spotsylvania,Virginia,116549,21.3,22.7,73.7,6.0,10.258346274957313,5.398587718470343,6.3,18.400000000000006,8.745677783593168,21.8
2903,Stafford,Virginia,117874,23.3,21.9,78.7,5.0,7.028691653799821,5.325177732154673,4.8,21.599999999999994,8.805164837029372,23.3
2906,Tazewell,Virginia,44795,25.9,30.9,79.2,15.5,23.190088179484317,5.884585333184507,8.9,4.0,12.35182498046657,34.5
2908,Washington,Virginia,52085,24.1,30.2,77.8,12.2,19.7004895843333,5.921090525103197,8.9,2.5999999999999943,10.100796774503216,27.7
2910,Wise,Virginia,41997,31.4,32.8,79.5,19.4,25.549444007905326,5.778984213158083,14.6,6.5,13.83670262161583,34.2
2913,Alexandria City,Virginia,135337,15.9,18.6,67.6,8.8,9.81328092096027,5.947375810014999,7.6,29.299999999999997,12.638081234252274,18.4
2918,Chesapeake City,Virginia,218968,22.7,21.0,78.5,9.1,9.42831829308392,5.450111431807388,5.5,34.2,10.651784735669139,22.1
2921,Danville City,Virginia,46143,29.3,36.8,75.0,19.3,21.788787031619098,5.717010164055219,13.8,47.1,16.01543029278547,31.1
2928,Hampton City,Virginia,145579,23.8,24.5,75.6,13.1,9.287740676883342,5.599021836940767,6.9,51.8,13.367999505423173,24.6
2932,Lynchburg City,Virginia,66973,24.0,19.7,73.4,17.5,13.29789616711212,5.64107924088812,9.2,33.099999999999994,11.607662789482328,28.3
2936,Newport News City,Virginia,179899,26.0,21.5,75.4,14.0,9.603722088505217,5.245721210234631,8.5,48.0,15.315260229350914,24.7
2937,Norfolk City,Virginia,231954,24.9,23.0,75.1,19.8,12.503772299680108,5.404088741733275,6.6,50.8,17.73713753589074,26.5
2939,Petersburg City,Virginia,32604,37.4,31.8,80.2,18.5,20.589498221077168,5.496258127837075,9.7,80.3,18.065268065268064,31.6
2941,Portsmouth City,Virginia,100169,30.7,31.0,78.0,16.5,15.554712535814474,5.421837095308928,12.0,55.3,15.162375585260909,27.1
2943,Richmond City,Virginia,193777,24.8,26.0,69.6,20.2,16.016864746590155,5.6224422919128685,8.2,59.2,16.90706327376314,26.6
2944,Roanoke City,Virginia,92631,21.0,30.1,77.8,16.9,16.62834256350466,5.656853537152789,8.7,30.200000000000003,14.417419654327384,28.1
2947,Suffolk City,Virginia,78994,26.1,25.8,80.4,11.4,14.915056839759982,5.473833455705496,6.9,44.7,10.343823581537839,27.0
2948,Virginia Beach City,Virginia,438415,19.5,19.8,75.3,8.0,6.124790438283362,5.437313960516862,5.1,28.5,11.883945576679631,20.6
2953,Asotin,Washington,21178,24.4,25.6,78.2,14.5,9.60902823684956,6.081782982340164,13.0,3.4000000000000057,13.17404854093871,34.2
2954,Benton,Washington,157950,22.9,18.8,78.9,10.1,9.468819246597024,5.807534029756252,6.7,6.599999999999994,13.711301044634377,23.8
2955,Chelan,Washington,69791,21.1,21.4,77.7,12.6,13.497442363628547,5.889011477124558,6.2,4.0,18.78608989697812,27.6
2956,Clallam,Washington,69689,22.4,21.0,73.0,11.9,10.38327426136119,6.365423524516064,6.3,9.099999999999994,12.069336624144412,27.8
2957,Clark,Washington,403766,24.8,16.4,76.2,10.5,7.893928661650559,5.841749924461198,5.9,9.799999999999997,11.010833007236865,24.1
2959,Cowlitz,Washington,97325,29.4,19.5,73.4,13.7,11.155407141022348,5.970716670947855,8.0,5.900000000000006,12.73362445414847,28.0
2960,Douglas,Washington,34977,20.1,19.3,79.6,11.9,13.717585842124825,5.840981216227807,5.1,4.099999999999994,18.51502415873288,24.5
2962,Franklin,Washington,63011,21.8,22.8,81.7,15.3,20.474202916951008,5.359381695259558,4.8,6.400000000000006,18.879243306724224,17.9
2964,Grant,Washington,81229,26.0,23.2,79.7,15.8,16.49903359637568,5.527582513634293,7.2,4.900000000000006,20.2021445542848,30.2
2965,Grays Harbor,Washington,70900,29.1,22.6,80.9,15.0,12.802538787023979,6.10296191819464,11.3,9.099999999999994,15.300423131170662,33.8
2966,Island,Washington,79252,22.9,13.5,69.4,8.3,5.392923837884218,6.103316004643416,5.2,10.099999999999994,11.56437692424166,21.6
2967,Jefferson,Washington,28666,16.8,12.2,70.7,11.0,6.307123421474918,6.554803600083722,6.1,6.200000000000003,12.554943138212515,29.8
2968,King,Washington,1793583,16.8,14.1,73.8,9.4,6.75614119892974,6.176686554232505,5.2,23.799999999999997,11.105256907542053,21.2
2969,Kitsap,Washington,240661,24.6,14.7,72.9,9.2,6.051250514208784,5.9743788981181,7.5,14.0,11.006768857438471,25.2
2970,Kittitas,Washington,36841,19.6,12.6,72.7,13.4,7.3559349637631986,6.289188675660269,5.8,6.799999999999997,13.940989658261177,19.3
2972,Lewis,Washington,72449,27.2,21.6,77.5,13.5,13.018813234137117,6.031829286808652,5.6,4.099999999999994,14.93878452428605,24.2
2974,Mason,Washington,54359,26.0,22.6,75.0,11.9,11.282400338490406,6.228959325962582,10.1,8.5,12.5664563365772,33.9
2975,Okanogan,Washington,39782,19.8,24.0,69.1,18.7,15.381328238902018,5.982605198330903,7.7,14.0,22.844502538836657,22.4
2976,Pacific,Washington,21579,34.9,22.7,74.3,13.7,15.22776773715186,6.390472218360443,8.0,6.700000000000003,15.77922980675657,39.2
2977,Pend Oreille,Washington,12673,21.3,23.7,86.5,15.0,13.114495383887004,6.202162076856308,8.8,5.700000000000003,16.278702753886215,32.2
2978,Pierce,Washington,753787,23.9,17.7,77.1,10.7,8.414180663768411,5.879114391731352,7.2,19.900000000000006,11.903627947948161,24.7
2980,Skagit,Washington,113171,23.3,15.2,75.3,11.5,10.58840162232374,6.028046054201164,6.6,6.299999999999997,14.06544079313605,28.2
2981,Skamania,Washington,10664,19.7,19.8,81.3,10.9,9.508627156789197,6.104651162790697,4.1,4.299999999999997,13.006376594148536,20.2
2982,Snohomish,Washington,655944,22.2,17.1,78.8,9.4,7.085056041369385,5.902180673959973,5.5,14.5,11.807562840730307,23.0
2983,Spokane,Washington,440706,21.4,18.4,76.3,12.8,7.081818718147699,6.0010528560990775,6.5,8.0,12.462503346902471,24.3
2984,Stevens,Washington,42013,26.6,25.1,74.8,14.6,9.630352509937401,6.024325803917835,6.9,8.700000000000003,16.440149477542665,33.3
2985,Thurston,Washington,228867,23.7,14.6,73.8,9.0,7.046450558621382,6.108351138434112,6.3,13.099999999999994,16.565516216842095,25.9
2987,Walla Walla,Washington,57558,18.9,15.8,79.7,14.0,11.911463219708814,6.028701483720768,6.7,5.900000000000006,15.226380346780639,26.9
2988,Whatcom,Washington,183471,18.0,15.3,74.0,13.0,7.937494208894049,6.112682658294771,4.6,9.5,13.015680952303088,26.3
2989,Whitman,Washington,40170,15.8,13.0,75.5,15.8,3.5673388100572563,6.338063231267115,4.3,12.599999999999994,13.848643266118996,15.6
2990,Yakima,Washington,231586,26.2,23.8,79.1,17.9,18.510618085721937,5.499037074779995,7.9,9.599999999999994,22.45558885252131,27.0
2992,Berkeley,West Virginia,93394,28.5,30.8,81.9,11.6,15.006317322311927,7.2092425637621265,8.0,7.599999999999994,9.589481122984346,25.1
2993,Boone,West Virginia,25703,32.2,37.3,84.2,18.4,25.44450064194841,7.392133214021709,13.4,1.2000000000000028,15.165544878029802,41.9
2995,Brooke,West Virginia,24515,28.7,32.8,82.3,11.7,14.46461350193759,7.648378543748725,11.2,1.7999999999999972,9.504385070365084,26.7
2996,Cabell,West Virginia,94031,25.9,22.5,80.9,17.6,13.528517191139091,7.506035243696228,9.8,6.299999999999997,11.92479076049388,30.4
3000,Fayette,West Virginia,46823,30.4,32.2,79.0,20.2,21.86959400294727,7.524080046131175,10.5,6.599999999999994,16.18862524827542,31.9
3003,Greenbrier,West Virginia,35027,28.6,33.1,78.6,16.1,19.039598024381192,7.5770120192993975,11.4,4.599999999999994,13.455334456276585,34.5
3004,Hampshire,West Virginia,22025,27.1,21.1,71.4,14.1,19.813847900113508,7.332576617480137,9.5,2.200000000000003,11.600454029511917,31.2
3005,Hancock,West Virginia,31350,26.4,28.6,84.8,10.8,12.500797448165867,7.620414673046253,7.8,3.200000000000003,10.688995215311005,20.8
3007,Harrison,West Virginia,68369,26.6,27.0,80.6,16.7,15.011189281691994,7.422954847957408,9.5,3.299999999999997,13.791338179584315,32.4
3008,Jackson,West Virginia,28403,27.8,28.9,79.2,14.9,15.76241946273281,7.435834242861669,8.4,1.2999999999999972,10.481287187973102,30.4
3009,Jefferson,West Virginia,49206,27.0,22.5,76.1,9.3,14.101938787952689,7.273503231313254,10.4,8.5,8.927773035808642,28.8
3010,Kanawha,West Virginia,193559,27.5,26.9,77.4,15.2,14.279367014708694,7.5067550462649635,10.3,9.700000000000003,11.691525581347289,33.2
3012,Lincoln,West Virginia,22374,32.4,30.5,85.2,21.4,26.07043890229731,7.414856529900778,11.0,0.5999999999999943,16.787342451059263,28.6
3013,Logan,West Virginia,36237,38.7,34.3,82.9,21.0,26.301846179319483,7.511659353699257,12.5,3.299999999999997,17.08198802329111,41.7
3014,McDowell,West Virginia,24273,31.0,39.0,80.6,32.4,35.483870967741936,7.506282700943435,15.5,11.299999999999997,22.87315123800107,44.9
3015,Marion,West Virginia,56509,25.7,28.4,76.9,16.2,14.252596931462245,7.5757843883275235,6.5,4.700000000000003,12.859898423260011,31.0
3016,Marshall,West Virginia,34337,22.7,24.3,81.6,14.9,14.430497713836388,7.531234528351341,9.5,1.5999999999999943,12.828727029152226,28.7
3017,Mason,West Virginia,25761,31.1,29.0,77.9,17.2,19.653740149838903,7.495827025348395,12.1,1.5,12.324832110554715,29.7
3018,Mercer,West Virginia,61589,23.1,29.3,78.8,18.8,19.84770007631233,7.533812856191853,12.6,7.400000000000006,14.11778077254055,35.7
3019,Mineral,West Virginia,27028,27.0,24.3,82.3,13.9,13.822702382714223,7.3664348083469005,6.1,3.9000000000000057,11.895071777416014,32.5
3020,Mingo,West Virginia,27210,35.4,42.7,85.9,24.7,27.783902976846747,7.342888643880927,12.8,3.5,17.952958471150314,41.0
3021,Monongalia,West Virginia,84386,24.2,18.3,76.9,15.3,9.789538549048421,7.560495816841656,7.9,7.200000000000003,10.891617092882706,23.1
3024,Nicholas,West Virginia,26464,26.7,33.9,79.6,19.2,21.330864570737607,7.542321644498186,9.9,1.0,15.885731559854896,37.3
3025,Ohio,West Virginia,45112,23.4,22.1,84.4,14.6,11.721936513566234,7.523497073949281,10.4,5.5,9.28799432523497,28.7
3029,Preston,West Virginia,30115,29.6,25.9,79.3,16.1,18.37954507720405,7.524489457081189,7.7,0.9000000000000057,12.724555869168189,27.9
3030,Putnam,West Virginia,54443,23.7,25.9,83.5,9.7,11.163969656337821,7.3232555149422325,9.5,2.4000000000000057,8.654923497970355,32.8
3031,Raleigh,West Virginia,79167,26.1,30.4,80.7,18.0,20.023494637917313,7.578915457198075,11.4,10.099999999999994,14.40372882640494,36.8
3032,Randolph,West Virginia,28571,26.5,32.5,73.5,17.4,18.602779041685626,7.532112981694726,8.2,2.0,13.930208953134295,36.4
3039,Upshur,West Virginia,23712,26.2,28.0,82.7,18.8,16.898616734143047,7.405533063427801,10.7,1.7000000000000028,14.098346828609987,25.8
3040,Wayne,West Virginia,42091,31.1,32.6,83.4,17.3,20.581597015989168,7.443396450547624,9.1,1.2999999999999972,13.515953529258038,38.6
3044,Wood,West Virginia,87047,25.0,25.9,77.7,14.0,13.168747917791537,7.425873378749412,9.8,2.5999999999999943,11.42601123530966,32.6
3045,Wyoming,West Virginia,24479,26.9,38.2,85.1,21.6,25.609706278851256,7.54932799542465,10.5,1.4000000000000057,17.63143919277748,40.2
3048,Barron,Wisconsin,45834,23.6,28.2,79.0,9.2,12.154732294802985,6.595540428502858,5.7,1.7999999999999972,8.810053671946589,23.5
3050,Brown,Wisconsin,238987,20.7,18.7,78.1,8.1,8.94107210852473,6.3392569470305915,6.2,7.799999999999997,8.223878286266617,23.9
3053,Calumet,Wisconsin,44137,22.7,14.5,75.4,4.8,8.317284817726623,6.29403901488547,8.6,3.5999999999999943,6.056143371774248,21.6
3054,Chippewa,Wisconsin,59950,20.6,19.2,75.9,9.0,10.602168473728108,6.533778148457047,5.6,2.0999999999999943,7.160967472894078,27.0
3055,Clark,Wisconsin,34098,24.4,28.2,75.9,10.1,15.693002522142061,6.155786263123937,2.2,1.4000000000000057,15.235497683148571,16.5
3056,Columbia,Wisconsin,55364,23.6,23.3,82.2,6.2,9.56036413553934,6.554800953688317,5.0,2.4000000000000057,6.583700599667654,23.4
3058,Dane,Wisconsin,458106,18.6,13.3,75.1,7.9,5.0708787922445895,6.5515404731656,4.2,10.799999999999997,7.519875312700554,21.0
3059,Dodge,Wisconsin,88103,27.7,20.3,77.2,6.7,12.244758975290285,6.603634382484137,6.0,4.0,7.151856349954031,22.4
3061,Douglas,Wisconsin,44208,25.8,19.4,85.7,11.3,9.484708650018096,6.593829171190735,8.2,4.599999999999994,9.751628664495113,24.1
3063,Eau Claire,Wisconsin,94089,21.8,13.1,73.7,9.6,6.876468024955096,6.520422153492969,4.6,4.799999999999997,8.285771981846974,22.3
3065,Fond du Lac,Wisconsin,99337,25.4,19.2,80.1,6.9,10.669740378710852,6.515195747807967,7.5,3.0,7.1463805027331215,31.3
3067,Grant,Wisconsin,49671,30.3,26.0,83.4,9.5,10.480964748042117,6.561172515149686,9.1,2.299999999999997,9.031426788266796,31.8
3068,Green,Wisconsin,35165,23.2,20.0,81.7,6.7,10.797668135930612,6.469500924214418,6.2,1.4000000000000057,7.214559931750319,18.6
3073,Jefferson,Wisconsin,79328,25.5,20.3,82.0,5.7,10.150262202501008,6.46682129891085,4.9,2.200000000000003,7.56605486083098,23.4
3075,Kenosha,Wisconsin,160544,26.8,19.4,79.2,8.8,10.670594977077934,6.25,4.7,9.200000000000003,10.197204504684073,25.6
3077,La Crosse,Wisconsin,108958,21.5,15.9,78.2,9.7,6.515354540281576,6.526367958295857,4.9,5.799999999999997,6.986178160392077,19.8
3081,Manitowoc,Wisconsin,81949,27.2,23.1,78.2,7.0,10.643204920133254,6.552856044613113,6.9,3.9000000000000057,7.657201430157781,31.6
3082,Marathon,Wisconsin,128941,24.4,18.7,75.6,7.2,10.926702910633546,6.4091328592146795,5.6,6.299999999999997,7.253705182990671,22.6
3083,Marinette,Wisconsin,43406,29.2,21.9,81.0,8.9,12.19877436299129,6.667281021056996,10.4,1.9000000000000057,8.825968760079252,26.1
3086,Milwaukee,Wisconsin,921654,21.8,23.1,77.5,16.2,12.625996306640019,6.212201108007994,6.4,32.0,14.073285636475294,24.2
3087,Monroe,Wisconsin,42644,27.0,21.3,72.2,10.2,12.390957696276146,6.30569364975143,7.4,3.0,11.551449207391427,25.6
3090,Outagamie,Wisconsin,171006,23.5,14.6,80.6,5.6,7.810837046653334,6.323169947253312,5.4,5.799999999999997,6.336034992924225,21.6
3091,Ozaukee,Wisconsin,86072,17.1,14.3,69.9,3.6,5.491913746630727,6.474811785481922,3.5,3.5999999999999943,3.590017659633795,27.1
3093,Pierce,Wisconsin,39102,20.3,18.2,85.3,6.4,6.357731062349751,6.470257275842668,10.0,2.0999999999999943,6.214515881540586,14.7
3095,Portage,Wisconsin,67585,21.3,15.1,83.8,8.4,8.374639343049493,6.550270030332174,4.1,4.0,8.118665384330843,13.5
3097,Racine,Wisconsin,195708,22.1,20.4,78.2,9.3,11.22079833220921,6.326772538680074,7.1,13.700000000000003,10.389457763607005,26.7
3099,Rock,Wisconsin,157538,24.4,23.3,79.5,8.3,10.664728509946807,6.348944381672992,7.5,7.299999999999997,9.804618568218462,19.5
3101,St. Croix,Wisconsin,77144,25.7,13.6,81.1,4.2,5.550658508762833,6.358239137197967,4.5,2.700000000000003,4.577154412527222,17.6
3102,Sauk,Wisconsin,57746,28.4,28.4,75.7,7.6,11.261386070030825,6.473175631212552,7.3,2.200000000000003,8.194506978838362,22.9
3104,Shawano,Wisconsin,41335,24.8,23.9,80.9,8.2,12.77125922341841,6.522317648481916,7.1,8.299999999999997,9.548808515785653,31.4
3105,Sheboygan,Wisconsin,114610,21.7,18.0,79.6,6.6,10.61338452142047,6.49245266556147,5.0,6.299999999999997,7.3283308611813975,23.8
3108,Vernon,Wisconsin,29055,21.9,24.6,87.1,10.9,14.001032524522458,6.350025813113061,2.9,0.7999999999999972,13.257614868353123,14.3
3110,Walworth,Wisconsin,99844,23.3,17.7,78.3,8.0,10.236969672689396,6.537198028925123,5.2,2.5,9.773246264172109,26.9
3112,Washington,Wisconsin,126158,19.2,17.8,78.1,4.6,7.58968911999239,6.446677975237401,3.3,2.5,5.445552402542843,21.5
3113,Waukesha,Wisconsin,378971,17.6,16.6,73.4,4.1,5.425744977847909,6.463291386412153,5.2,4.400000000000006,6.261165102342924,22.9
3114,Waupaca,Wisconsin,52563,26.3,24.3,83.2,7.4,11.898103228506745,6.525502730057264,5.6,1.5,7.206590187013679,28.9
3116,Winnebago,Wisconsin,159482,23.3,19.4,83.4,7.5,9.113881190353771,6.564377171091408,8.7,4.5,6.5606149910334715,24.2
3117,Wood,Wisconsin,75234,25.6,22.6,75.7,7.8,10.484621314831061,6.5289629688704585,7.5,3.5,6.503708429699338,27.5
3118,Albany,Wyoming,30890,16.4,15.0,71.7,14.4,3.5415992230495306,7.468436387180318,4.1,5.900000000000006,16.77565555195856,17.6
3119,Big Horn,Wyoming,11333,21.0,23.7,80.6,13.2,11.06503132445072,7.085502514779847,6.5,2.0,17.965234271596223,31.1
3120,Campbell,Wyoming,37405,23.9,24.2,82.0,7.9,7.46156930891592,6.945595508621842,4.2,3.0,13.35382970191151,19.1
3121,Carbon,Wyoming,15331,25.2,24.6,80.6,12.2,11.68221251059944,7.42939142913052,6.2,3.700000000000003,15.954601787228492,31.6
3122,Converse,Wyoming,12766,21.7,21.4,80.4,10.5,9.282469058436472,7.222309258969137,6.3,2.200000000000003,14.828450571831429,25.0
3123,Crook,Wyoming,6182,21.9,25.1,82.6,8.5,9.818828857974765,7.392429634422518,5.4,1.5,13.18343578130055,22.5
3124,Fremont,Wyoming,36491,21.4,21.3,76.6,12.9,10.024389575511771,7.0839385053848885,6.9,22.5,18.78545394754871,23.0
3125,Goshen,Wyoming,12243,24.0,25.1,77.5,14.6,10.38961038961039,7.326635628522421,7.4,1.9000000000000057,19.79906885567263,29.7
3126,Hot Springs,Wyoming,4537,28.8,24.4,74.4,11.6,11.703769010359268,7.714348688560722,7.3,3.0,17.610756006171478,30.9
3127,Johnson,Wyoming,7721,18.5,20.5,76.3,9.6,7.097526227172645,7.511980313430902,6.0,1.7999999999999972,15.89172386996503,19.8
3128,Laramie,Wyoming,85163,20.2,20.8,78.7,9.9,7.280156875638482,7.105198266852976,6.1,6.900000000000006,13.38726911921844,21.4
3129,Lincoln,Wyoming,15999,21.2,18.9,72.7,9.5,7.794237139821239,7.019188699293706,4.4,1.9000000000000057,13.538346146634165,23.7
3130,Natrona,Wyoming,69799,20.5,22.5,80.7,12.1,7.77948108139085,7.143368816172152,6.4,3.799999999999997,14.422842734136593,23.1
3131,Niobrara,Wyoming,2286,21.6,25.1,75.4,14.1,9.273840769903762,7.611548556430446,4.8,1.0,17.804024496937885,26.6
3132,Park,Wyoming,26664,18.2,20.3,78.8,11.7,8.562106210621062,7.421992199219922,5.3,1.9000000000000057,15.447794779477947,22.8
3133,Platte,Wyoming,8619,22.3,22.8,82.2,11.5,10.592876203735932,7.437057663302007,6.3,1.5,17.960320222763663,30.1
3134,Sheridan,Wyoming,27389,19.4,20.2,77.5,11.5,8.087188287268612,7.367921428310635,6.9,3.0999999999999943,13.527328489539597,26.2
3135,Sublette,Wyoming,6926,20.7,22.6,81.9,7.7,7.652324574068727,7.349119260756569,5.0,1.5999999999999943,11.478486861103091,24.3
3136,Sweetwater,Wyoming,37975,23.6,21.9,80.7,8.6,8.113232389730085,6.975641869651087,5.3,4.5,14.422646477946016,22.7
3137,Teton,Wyoming,19032,9.0,9.6,68.8,5.6,4.003783102143758,7.645018915510719,2.4,2.0999999999999943,9.699453551912567,18.9
3138,Uinta,Wyoming,19939,22.7,23.4,83.1,10.6,9.238176438136316,6.755604594011736,4.8,2.5,15.080997040974975,22.5
